[16:37:29.399] 1416278,21.94,23.82,25.13,22.46,-1.33,17.46,5.73
[16:37:29.501] 1416380,22.07,-11.18,24.92,22.48,-1.06,11.02,4.90
[16:37:29.602] 1416482,22.07,-11.18,24.92,22.48,-0.82,6.43,3.65
[16:37:29.704] 1416584,22.07,-11.18,24.92,22.48,-1.37,9.49,3.92
[16:37:29.806] 1416685,22.29,-11.18,24.55,22.41,-2.86,13.49,7.81
[16:37:29.908] 1416788,22.54,-11.18,24.55,22.41,-2.39,11.10,5.81
[16:37:30.009] 1416889,22.54,-11.18,24.39,22.34,-1.61,8.20,5.30
[16:37:30.112] 1416991,22.48,-11.18,24.09,22.38,-1.77,5.10,4.94
[16:37:30.215] 1417094,22.48,-11.18,24.09,22.38,-1.61,13.14,-0.90
[16:37:30.318] 1417197,22.72,23.81,23.89,22.37,0.04,16.95,5.14
[16:37:30.419] 1417299,22.66,23.81,23.89,22.37,0.43,8.59,7.92
[16:37:30.522] 1417401,22.66,23.81,23.84,22.50,-0.43,7.18,0.71
[16:37:30.624] 1417503,22.93,23.51,23.56,22.54,-2.51,10.71,5.65
[16:37:30.726] 1417606,22.93,23.51,23.56,22.54,-2.24,9.85,5.30
[16:37:30.828] 1417707,22.93,23.51,23.48,22.57,-2.75,12.04,5.65
[16:37:30.930] 1417810,23.01,23.26,23.27,22.57,-0.98,7.02,5.73
[16:37:31.033] 1417913,23.01,23.26,23.27,22.70,-1.06,7.69,2.51
[16:37:31.135] 1418014,23.16,23.10,23.25,22.79,-0.82,16.55,-1.10
[16:37:31.238] 1418117,23.18,22.95,23.25,22.79,-0.16,13.77,8.67
[16:37:31.339] 1418219,23.18,22.95,23.20,22.96,-0.08,9.14,3.84
[16:37:31.442] 1418321,23.33,22.74,22.98,23.06,-1.14,7.10,5.10
[16:37:31.545] 1418424,23.33,22.74,22.98,23.06,-2.43,10.75,6.35
[16:37:31.646] 1418526,8.83,22.75,22.93,23.14,-1.22,16.67,3.22
[16:37:31.748] 1418628,11.77,22.75,22.79,23.14,-2.55,5.96,3.96
[16:37:31.851] 1418731,11.77,22.75,22.79,23.24,-1.29,6.39,6.67
[16:37:31.954] 1418834,23.54,22.42,22.50,23.40,0.08,11.53,-0.75
[16:37:32.058] 1418937,23.64,22.42,22.50,23.40,-1.49,12.94,3.88
[16:37:32.160] 1419039,23.64,22.34,22.50,23.54,0.55,10.28,0.78
[16:37:32.262] 1419141,23.82,22.12,22.50,23.69,-0.04,9.89,3.77
[16:37:32.364] 1419244,23.82,22.12,22.50,23.69,-1.45,9.10,6.16
[16:37:32.467] 1419347,23.86,21.99,22.21,23.82,-2.63,11.85,5.02
[16:37:32.571] 1419450,24.06,21.83,22.15,23.82,-0.12,15.02,7.65
[16:37:32.673] 1419552,24.06,21.83,22.15,23.91,-0.31,6.12,4.59
[16:37:32.775] 1419654,24.10,21.67,22.09,24.06,-0.75,7.06,2.08
[16:37:32.878] 1419757,24.18,21.67,22.09,24.06,-1.29,13.61,1.84
[16:37:32.980] 1419860,24.18,21.44,21.92,24.25,0.16,15.85,8.63
[16:37:33.082] 1419962,24.18,21.44,21.92,24.25,-0.47,7.69,-1.18
[16:37:33.184] 1420064,24.18,21.44,21.92,24.25,0.04,9.92,4.39
[16:37:33.286] 1420165,24.60,-62.84,21.80,24.43,-2.55,10.67,4.55
[16:37:33.388] 1420267,24.69,-62.84,21.80,24.43,-2.04,11.96,-0.63
[16:37:33.490] 1420369,24.69,-62.84,21.67,24.55,-2.55,10.47,5.30
[16:37:33.592] 1420471,24.99,-62.84,21.57,24.81,0.55,7.26,3.69
[16:37:33.693] 1420573,24.99,-62.84,21.57,24.81,-0.35,8.83,1.80
[16:37:33.796] 1420675,24.99,-62.84,21.43,24.99,-0.78,12.91,0.43
[16:37:33.898] 1420777,24.99,-62.84,21.43,24.99,0.08,11.30,8.08
[16:37:33.999] 1420879,24.99,-62.84,21.43,24.99,0.20,9.53,5.22
[16:37:34.102] 1420981,25.25,20.60,21.33,25.31,-1.29,6.59,3.02
[16:37:34.205] 1421084,25.54,20.60,21.33,25.31,-2.39,11.61,4.86
[16:37:34.306] 1421186,25.54,20.48,21.18,25.31,-1.84,12.08,-1.26
[16:37:34.408] 1421288,25.54,20.37,21.07,25.51,-2.90,11.10,0.04
[16:37:34.511] 1421390,25.54,20.37,21.07,25.51,-1.26,5.53,6.12
[16:37:34.612] 1421492,25.60,20.29,21.18,25.71,-0.24,8.63,0.12
[16:37:34.716] 1421595,25.75,20.17,21.18,25.71,-1.10,15.53,3.26
[16:37:34.817] 1421697,25.75,20.17,21.21,25.85,-0.31,13.10,6.59
[16:37:34.919] 1421799,25.75,20.02,21.19,26.05,-1.96,9.77,5.18
[16:37:35.022] 1421901,25.75,20.02,21.19,26.05,-1.80,6.28,6.47
[16:37:35.123] 1422003,25.75,19.93,21.27,26.23,-2.39,9.22,4.12
[16:37:35.226] 1422105,25.72,19.79,21.38,26.23,-2.51,15.02,2.86
[16:37:35.329] 1422208,25.72,19.79,21.38,26.49,-2.63,8.00,6.00
[16:37:35.430] 1422309,25.75,19.60,-193.46,26.59,-0.78,4.90,4.16
[16:37:35.533] 1422412,25.65,19.60,-193.46,26.59,-0.16,12.47,-3.30
[16:37:35.635] 1422514,25.65,19.44,21.59,26.70,-0.16,15.10,2.20
[16:37:35.737] 1422617,25.69,19.27,21.83,26.81,-0.59,7.61,2.75
[16:37:35.839] 1422719,25.69,19.27,21.83,26.81,-0.94,7.96,0.31
[16:37:35.941] 1422821,25.72,19.03,21.93,27.01,-0.71,8.90,5.92
[16:37:36.042] 1422922,25.59,18.75,21.93,27.01,-3.02,9.53,11.38
[16:37:36.145] 1423024,25.59,18.75,22.13,27.25,-0.59,13.45,11.89
[16:37:36.247] 1423126,25.44,18.58,22.38,27.47,-0.43,8.36,6.59
[16:37:36.349] 1423228,25.44,18.58,22.38,27.47,-0.35,6.67,3.10
[16:37:36.451] 1423330,25.13,18.41,22.57,27.60,-0.04,12.08,0.90
[16:37:36.552] 1423432,25.13,18.41,22.57,27.60,-0.16,13.30,3.33
[16:37:36.655] 1423534,25.13,18.41,22.57,27.60,1.14,9.14,4.00
[16:37:36.756] 1423636,24.65,17.94,23.11,27.92,-0.35,8.43,3.73
[16:37:36.859] 1423739,24.48,17.74,23.11,27.92,-1.80,10.40,6.79
[16:37:36.961] 1423840,24.48,17.74,23.38,28.18,-1.69,9.30,4.47
[16:37:37.064] 1423943,24.22,17.53,23.63,28.33,-2.71,7.73,11.45
[16:37:37.166] 1424045,24.22,17.53,23.63,28.33,0.08,7.61,1.26
[16:37:37.267] 1424147,23.98,17.43,23.85,28.54,-0.43,8.24,-0.82
[16:37:37.371] 1424250,23.74,17.52,24.09,28.54,-1.18,14.47,2.35
[16:37:37.472] 1424352,23.74,17.52,24.09,28.68,1.49,9.77,8.59
[16:37:37.575] 1424454,23.44,16.91,24.43,28.91,-1.06,9.61,1.77
[16:37:37.677] 1424557,23.23,16.91,24.43,28.91,-1.45,6.59,4.90
[16:37:37.779] 1424659,23.23,16.91,24.71,29.08,-1.69,11.89,7.57
[16:37:37.882] 1424761,23.11,16.91,24.96,29.22,2.00,8.55,2.86
[16:37:37.984] 1424863,23.11,16.91,24.96,29.22,-0.86,13.42,8.71
[16:37:38.086] 1424965,22.80,16.15,25.18,29.37,1.26,8.75,4.04
[16:37:38.188] 1425067,22.49,16.15,25.18,29.37,1.61,10.75,4.55
[16:37:38.289] 1425169,22.49,16.15,25.33,29.48,2.47,11.14,5.65
[16:37:38.392] 1425271,22.34,218.33,25.52,29.58,1.10,9.85,3.06
[16:37:38.494] 1425373,22.34,218.33,25.52,29.58,-1.37,8.39,9.10
[16:37:38.596] 1425475,22.25,15.68,25.67,29.81,0.51,8.75,6.16
[16:37:38.698] 1425578,22.20,15.67,25.80,29.81,-0.16,11.81,4.35
[16:37:38.801] 1425681,22.20,15.67,25.80,29.85,-0.55,11.69,3.18
[16:37:38.902] 1425782,22.07,15.59,25.88,29.94,-1.06,8.47,6.51
[16:37:39.005] 1425885,22.09,15.59,25.88,29.94,0.63,10.28,3.96
[16:37:39.107] 1425987,22.09,15.67,25.89,29.98,0.39,11.26,4.59
[16:37:39.210] 1426089,22.09,15.67,25.94,29.97,-1.22,9.61,4.20
[16:37:39.312] 1426191,22.09,15.67,25.94,29.97,-0.86,8.12,6.08
[16:37:39.414] 1426293,22.04,15.46,25.95,29.97,0.27,10.47,6.51
[16:37:39.517] 1426396,21.99,15.50,25.97,29.97,-0.24,10.63,6.32
[16:37:39.618] 1426498,21.99,15.50,25.97,29.99,-0.04,11.85,2.31
[16:37:39.720] 1426599,21.99,15.50,25.96,30.01,-0.75,8.75,4.20
[16:37:39.823] 1426702,22.04,15.50,25.96,30.01,-1.02,9.49,6.39
[16:37:39.926] 1426805,22.04,15.49,25.96,30.00,-0.63,10.20,4.43
[16:37:40.027] 1426907,22.04,15.49,25.96,30.00,-0.51,10.16,4.71
[16:37:40.130] 1427009,22.04,15.49,25.96,30.00,-0.63,10.04,5.06
[16:37:40.232] 1427111,22.00,15.49,25.98,30.01,-0.63,10.04,4.94
[16:37:40.332] 1427212,21.98,15.49,25.98,30.01,-0.39,10.63,5.33
[16:37:40.434] 1427314,21.98,15.49,25.96,30.02,-0.39,10.51,5.10
[16:37:40.537] 1427416,22.03,15.49,25.94,30.03,-0.35,10.04,4.86
[16:37:40.639] 1427519,22.03,15.49,25.94,30.03,-0.90,10.00,5.10
[16:37:40.740] 1427620,22.03,15.51,25.96,30.02,-0.82,9.61,5.06
[16:37:40.843] 1427722,22.01,15.51,25.96,30.02,-0.67,10.16,5.37
[16:37:40.945] 1427824,22.01,15.51,25.94,29.98,-1.02,10.16,4.55
[16:37:41.047] 1427926,22.05,15.52,25.99,30.02,-0.67,10.71,4.55
[16:37:41.149] 1428028,22.05,15.52,25.99,30.02,-1.02,9.81,4.39
[16:37:41.251] 1428130,22.05,15.52,25.95,30.04,-0.78,10.12,4.90
[16:37:41.353] 1428232,22.07,15.45,25.95,30.04,-0.86,9.96,5.33
